,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no
587,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,190211,483,Leaves,2019,6,2,153,2458637,1,2019,10,18,291,2458775,5
588,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,190211,483,Leaves,2019,11,10,314,2458798,1,2019,11,10,314,2458798,13
589,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,190215,483,Leaves,2019,6,1,152,2458636,8,2019,10,18,291,2458775,5
590,33600,40.812672,-82.028091,337,OH,3,Acer,rubrum,red maple,Plantae,190308,483,Leaves,2019,4,21,111,2458595,5,2019,10,30,303,2458787,7
591,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190578,483,Leaves,2019,5,16,136,2458620,13,2019,9,9,252,2458736,10
592,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190578,483,Leaves,2019,9,29,272,2458756,3,2019,9,29,272,2458756,11
593,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190578,483,Leaves,2019,10,12,285,2458769,2,2019,10,12,285,2458769,7
594,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190578,483,Leaves,2019,10,24,297,2458781,5,2019,10,24,297,2458781,5
595,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190579,483,Leaves,2019,5,16,136,2458620,7,2019,9,9,252,2458736,10
596,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190579,483,Leaves,2019,9,29,272,2458756,3,2019,9,29,272,2458756,11
597,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,190579,483,Leaves,2019,10,12,285,2458769,2,2019,10,12,285,2458769,7
598,22580,42.077522,-72.558563,52,MA,3,Acer,rubrum,red maple,Plantae,190617,483,Leaves,2019,5,10,130,2458614,2,2019,9,27,270,2458754,-9999
599,30725,42.386509,-71.108315,20,MA,3,Acer,rubrum,red maple,Plantae,190898,483,Leaves,2019,5,2,122,2458606,7,2019,11,6,310,2458794,7
600,32185,43.334846,-70.548027,15,ME,3,Acer,rubrum,red maple,Plantae,190909,483,Leaves,2019,5,14,134,2458618,7,2019,10,15,288,2458772,14
601,33686,44.561504,-123.267197,69,OR,3,Acer,rubrum,red maple,Plantae,191397,483,Leaves,2019,5,7,127,2458611,-9999,2019,6,4,155,2458639,-9999
602,32907,42.401852,-71.188095,84,MA,3,Acer,rubrum,red maple,Plantae,192133,483,Leaves,2019,4,8,98,2458582,-9999,2019,6,23,174,2458658,-9999
603,33746,45.11134,-122.814751,51,OR,3,Acer,rubrum,red maple,Plantae,192229,483,Leaves,2019,4,19,109,2458593,-9999,2019,4,19,109,2458593,-9999
604,33763,38.287243,-77.430687,41,VA,3,Acer,rubrum,red maple,Plantae,192325,483,Leaves,2019,4,22,112,2458596,-9999,2019,4,30,120,2458604,-9999
605,33782,46.364929,-72.611542,59,QC,3,Acer,rubrum,red maple,Plantae,192450,483,Leaves,2019,5,17,137,2458621,2,2019,5,27,147,2458631,-9999
606,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,193245,483,Leaves,2019,5,16,136,2458620,7,2019,9,9,252,2458736,10
607,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,193245,483,Leaves,2019,9,29,272,2458756,3,2019,10,6,279,2458763,4
608,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,193245,483,Leaves,2019,10,12,285,2458769,2,2019,10,12,285,2458769,7
609,33569,43.340015,-70.552132,8,ME,3,Acer,rubrum,red maple,Plantae,193245,483,Leaves,2019,10,24,297,2458781,5,2019,10,24,297,2458781,5
610,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194046,483,Leaves,2019,5,10,130,2458614,15,2019,5,14,134,2458618,-9999
611,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194197,483,Leaves,2019,5,6,126,2458610,11,2019,5,14,134,2458618,-9999
612,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194198,483,Leaves,2019,5,7,127,2458611,11,2019,5,14,134,2458618,-9999
613,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194200,483,Leaves,2019,5,10,130,2458614,14,2019,5,14,134,2458618,-9999
614,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194201,483,Leaves,2019,5,10,130,2458614,14,2019,5,14,134,2458618,-9999
615,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194202,483,Leaves,2019,5,10,130,2458614,14,2019,5,14,134,2458618,-9999
616,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194203,483,Leaves,2019,5,10,130,2458614,16,2019,5,14,134,2458618,-9999
617,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194204,483,Leaves,2019,5,14,134,2458618,20,2019,5,14,134,2458618,-9999
618,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194205,483,Leaves,2019,5,10,130,2458614,16,2019,5,14,134,2458618,-9999
619,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194206,483,Leaves,2019,5,7,127,2458611,13,2019,5,14,134,2458618,-9999
620,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194207,483,Leaves,2019,5,10,130,2458614,16,2019,5,14,134,2458618,-9999
621,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194208,483,Leaves,2019,5,14,134,2458618,4,2019,5,14,134,2458618,-9999
622,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194209,483,Leaves,2019,5,10,130,2458614,16,2019,5,14,134,2458618,-9999
623,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194210,483,Leaves,2019,5,1,121,2458605,7,2019,5,14,134,2458618,-9999
624,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194211,483,Leaves,2019,5,10,130,2458614,9,2019,5,14,134,2458618,-9999
625,31881,44.652477,-93.202827,298,MN,3,Acer,rubrum,red maple,Plantae,194212,483,Leaves,2019,5,7,127,2458611,6,2019,5,14,134,2458618,-9999
626,33862,30.353952,-89.136215,4,MS,3,Acer,rubrum,red maple,Plantae,195031,483,Leaves,2019,5,1,121,2458605,-9999,2019,11,14,318,2458802,27
627,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,195114,483,Leaves,2019,6,1,152,2458636,8,2019,10,16,289,2458773,2
628,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,195115,483,Leaves,2019,6,2,153,2458637,1,2019,10,16,289,2458773,2
629,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,195115,483,Leaves,2019,10,25,298,2458782,2,2019,10,25,298,2458782,7
630,33579,46.79715,-92.081703,194,MN,3,Acer,rubrum,red maple,Plantae,195115,483,Leaves,2019,11,3,307,2458791,2,2019,11,3,307,2458791,6
631,34036,43.162205,-71.916992,272,NH,3,Acer,rubrum,red maple,Plantae,196923,483,Leaves,2019,5,7,127,2458611,-9999,2019,10,27,300,2458784,1
632,34036,43.162205,-71.916992,272,NH,3,Acer,rubrum,red maple,Plantae,196924,483,Leaves,2019,5,7,127,2458611,-9999,2019,10,30,303,2458787,1
633,34052,43.309284,-78.85627,81,NY,3,Acer,rubrum,red maple,Plantae,196966,483,Leaves,2019,5,9,129,2458613,1,2019,7,6,187,2458671,132
634,34171,36.104347,-78.957748,198,NC,3,Acer,rubrum,red maple,Plantae,199038,483,Leaves,2019,5,13,133,2458617,-9999,2019,5,14,134,2458618,-9999
635,34242,45.193039,-88.4869,305,WI,3,Acer,rubrum,red maple,Plantae,199236,483,Leaves,2019,5,26,146,2458630,-9999,2019,6,8,159,2458643,-9999
636,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,199342,483,Leaves,2019,9,6,249,2458733,-9999,2019,11,14,318,2458802,1
637,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,199342,483,Leaves,2019,11,16,320,2458804,1,2019,11,19,323,2458807,1
638,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,199342,483,Leaves,2019,11,22,326,2458810,1,2019,11,24,328,2458812,3
639,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,199342,483,Leaves,2019,12,4,338,2458822,7,2019,12,4,338,2458822,1
640,34276,44.858803,-88.624725,263,WI,3,Acer,rubrum,red maple,Plantae,199394,483,Leaves,2019,5,23,143,2458627,-9999,2019,9,26,269,2458753,-9999
641,34328,39.221855,-86.581215,255,IN,3,Acer,rubrum,red maple,Plantae,200025,483,Leaves,2019,6,2,153,2458637,-9999,2019,6,2,153,2458637,-9999
642,32187,43.335213,-70.545807,0,ME,3,Acer,rubrum,red maple,Plantae,200152,483,Leaves,2019,6,29,180,2458664,-9999,2019,10,14,287,2458771,1
643,34383,36.027374,-80.084625,265,NC,3,Acer,rubrum,red maple,Plantae,200449,483,Leaves,2019,6,6,157,2458641,-9999,2019,6,6,157,2458641,-9999
644,34508,44.939121,-93.127357,277,MN,3,Acer,rubrum,red maple,Plantae,201749,483,Leaves,2019,6,14,165,2458649,-9999,2019,7,2,183,2458667,-9999
645,34508,44.939121,-93.127357,277,MN,3,Acer,rubrum,red maple,Plantae,201797,483,Leaves,2019,6,16,167,2458651,-9999,2019,6,16,167,2458651,-9999
646,34586,46.340294,-94.8311,390,MN,3,Acer,rubrum,red maple,Plantae,202199,483,Leaves,2019,6,19,170,2458654,-9999,2019,7,3,184,2458668,-9999
647,22467,30.1873,-93.249413,2,LA,3,Acer,rubrum,red maple,Plantae,203153,483,Leaves,2019,8,21,233,2458717,-9999,2019,11,1,305,2458789,-9999
648,34915,39.307442,-74.602211,2,NJ,3,Acer,rubrum,red maple,Plantae,203315,483,Leaves,2019,7,21,202,2458686,-9999,2019,7,21,202,2458686,-9999
649,32188,43.338997,-70.551216,8,ME,3,Acer,rubrum,red maple,Plantae,203367,483,Leaves,2019,7,26,207,2458691,-9999,2019,7,26,207,2458691,-9999
650,35096,30.849813,-83.289307,64,GA,3,Acer,rubrum,red maple,Plantae,204818,483,Leaves,2019,8,21,233,2458717,-9999,2019,10,15,288,2458772,-9999
651,33568,47.744705,-90.439613,323,MN,3,Acer,rubrum,red maple,Plantae,204834,483,Leaves,2019,8,22,234,2458718,-9999,2019,10,23,296,2458780,8
652,33568,47.744705,-90.439613,323,MN,3,Acer,rubrum,red maple,Plantae,204857,483,Leaves,2019,8,22,234,2458718,-9999,2019,10,31,304,2458788,7
653,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204872,483,Leaves,2019,9,6,249,2458733,-9999,2019,11,12,316,2458800,1
654,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204872,483,Leaves,2019,11,15,319,2458803,1,2019,11,19,323,2458807,1
655,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204872,483,Leaves,2019,11,24,328,2458812,2,2019,11,24,328,2458812,3
656,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204873,483,Leaves,2019,9,9,252,2458736,-9999,2019,11,9,313,2458797,2
657,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204873,483,Leaves,2019,11,12,316,2458800,1,2019,11,12,316,2458800,1
658,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204874,483,Leaves,2019,9,9,252,2458736,-9999,2019,9,14,257,2458741,1
659,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204874,483,Leaves,2019,9,16,259,2458743,1,2019,11,9,313,2458797,2
660,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204874,483,Leaves,2019,11,12,316,2458800,1,2019,11,13,317,2458801,21
661,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204875,483,Leaves,2019,9,9,252,2458736,-9999,2019,9,15,258,2458742,1
662,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204875,483,Leaves,2019,9,17,260,2458744,1,2019,11,13,317,2458801,6
663,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204875,483,Leaves,2019,11,20,324,2458808,1,2019,11,20,324,2458808,6
664,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204876,483,Leaves,2019,9,9,252,2458736,-9999,2019,9,15,258,2458742,1
665,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204876,483,Leaves,2019,9,17,260,2458744,1,2019,11,13,317,2458801,6
666,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204876,483,Leaves,2019,11,20,324,2458808,1,2019,11,20,324,2458808,6
667,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204877,483,Leaves,2019,9,9,252,2458736,-9999,2019,11,10,314,2458798,2
668,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204877,483,Leaves,2019,11,14,318,2458802,2,2019,11,15,319,2458803,4
669,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204877,483,Leaves,2019,11,21,325,2458809,2,2019,11,21,325,2458809,5
670,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204878,483,Leaves,2019,9,9,252,2458736,-9999,2019,11,10,314,2458798,2
671,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204878,483,Leaves,2019,11,14,318,2458802,2,2019,11,15,319,2458803,4
672,34270,43.008286,-78.783058,168,NY,3,Acer,rubrum,red maple,Plantae,204878,483,Leaves,2019,11,21,325,2458809,2,2019,11,21,325,2458809,5
673,34975,34.254848,-84.138611,371,GA,3,Acer,rubrum,red maple,Plantae,205151,483,Leaves,2019,8,28,240,2458724,-9999,2019,10,30,303,2458787,-9999
674,34975,34.254848,-84.138611,371,GA,3,Acer,rubrum,red maple,Plantae,205152,483,Leaves,2019,8,28,240,2458724,-9999,2019,10,30,303,2458787,-9999
675,34975,34.254848,-84.138611,371,GA,3,Acer,rubrum,red maple,Plantae,205153,483,Leaves,2019,8,28,240,2458724,-9999,2019,10,30,303,2458787,-9999
676,34975,34.254848,-84.138611,371,GA,3,Acer,rubrum,red maple,Plantae,205154,483,Leaves,2019,8,28,240,2458724,-9999,2019,10,30,303,2458787,-9999
677,28745,30.429382,-88.428902,1,MS,3,Acer,rubrum,red maple,Plantae,205230,483,Leaves,2019,8,30,242,2458726,-9999,2019,11,26,330,2458814,20
678,28745,30.429382,-88.428902,1,MS,3,Acer,rubrum,red maple,Plantae,205231,483,Leaves,2019,8,30,242,2458726,-9999,2019,11,26,330,2458814,20
679,35274,39.519222,-87.022339,198,IN,3,Acer,rubrum,red maple,Plantae,205609,483,Leaves,2019,9,5,248,2458732,-9999,2019,9,21,264,2458748,-9999
680,35566,42.886448,-78.878372,181,NY,3,Acer,rubrum,red maple,Plantae,207026,483,Leaves,2019,9,13,256,2458740,-9999,2019,9,13,256,2458740,-9999
681,35566,42.886448,-78.878372,181,NY,3,Acer,rubrum,red maple,Plantae,207028,483,Leaves,2019,9,13,256,2458740,-9999,2019,9,13,256,2458740,-9999
682,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,210293,483,Leaves,2019,10,15,288,2458772,-9999,2019,10,15,288,2458772,35
683,28745,30.429382,-88.428902,1,MS,3,Acer,rubrum,red maple,Plantae,210615,483,Leaves,2019,8,30,242,2458726,-9999,2019,12,16,350,2458834,11
684,35639,43.990406,-103.03569,926,SD,3,Acer,rubrum,red maple,Plantae,210647,483,Leaves,2019,9,26,269,2458753,-9999,2019,11,30,334,2458818,6
685,35691,35.826511,-82.55204,693,NC,3,Acer,rubrum,red maple,Plantae,210872,483,Leaves,2019,9,17,260,2458744,-9999,2019,11,4,308,2458792,1
686,35691,35.826511,-82.55204,693,NC,3,Acer,rubrum,red maple,Plantae,210872,483,Leaves,2019,11,10,314,2458798,5,2019,11,10,314,2458798,2
687,35691,35.826511,-82.55204,693,NC,3,Acer,rubrum,red maple,Plantae,210872,483,Leaves,2019,11,16,320,2458804,4,2019,11,16,320,2458804,3
688,35699,39.957726,-75.473694,94,PA,3,Acer,rubrum,red maple,Plantae,210882,483,Leaves,2019,10,24,297,2458781,-9999,2019,12,5,339,2458823,-9999
689,35699,39.957726,-75.473694,94,PA,3,Acer,rubrum,red maple,Plantae,210885,483,Leaves,2019,10,17,290,2458774,-9999,2019,12,5,339,2458823,-9999
690,35721,42.458523,-72.351234,293,MA,3,Acer,rubrum,red maple,Plantae,211335,483,Leaves,2019,9,29,272,2458756,-9999,2019,10,26,299,2458783,6
691,35722,42.456989,-72.353439,276,MA,3,Acer,rubrum,red maple,Plantae,211343,483,Leaves,2019,9,29,272,2458756,-9999,2019,10,26,299,2458783,6
692,35643,44.411682,-68.572678,8,ME,3,Acer,rubrum,red maple,Plantae,211350,483,Leaves,2019,10,5,278,2458762,-9999,2019,10,5,278,2458762,-9999
693,23813,42.270908,-73.59346,212,NY,3,Acer,rubrum,red maple,Plantae,211353,483,Leaves,2019,9,7,250,2458734,-9999,2019,10,19,292,2458776,9
694,35784,40.999706,-74.361725,213,NJ,3,Acer,rubrum,red maple,Plantae,211765,483,Leaves,2019,10,14,287,2458771,-9999,2019,10,14,287,2458771,-9999
695,35794,44.846348,-72.442329,306,VT,3,Acer,rubrum,red maple,Plantae,211861,483,Leaves,2019,10,16,289,2458773,-9999,2019,10,23,296,2458780,1
696,31289,42.454601,-71.12426,39,MA,3,Acer,rubrum,red maple,Plantae,211980,483,Leaves,2019,10,16,289,2458773,-9999,2019,10,23,296,2458780,7
697,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219743,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
698,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219752,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
699,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219756,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
700,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219763,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
701,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219775,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
702,27557,42.455467,-72.681145,266,MA,3,Acer,rubrum,red maple,Plantae,219786,483,Leaves,2019,8,30,242,2458726,-9999,2019,9,13,256,2458740,57
703,28745,30.429382,-88.428902,1,MS,3,Acer,rubrum,red maple,Plantae,220395,483,Leaves,2019,11,19,323,2458807,-9999,2019,12,16,350,2458834,11
704,35199,40.754372,-73.888535,16,NY,3,Acer,rubrum,red maple,Plantae,220419,483,Leaves,2019,11,20,324,2458808,-9999,2019,12,3,337,2458821,1
705,36127,39.126499,-84.430054,188,OH,3,Acer,rubrum,red maple,Plantae,223293,483,Leaves,2019,12,27,361,2458845,-9999,2019,12,28,362,2458846,-9999
706,35576,38.734379,-77.802185,165,VA,3,Acer,rubrum,red maple,Plantae,224782,483,Leaves,2019,10,2,275,2458759,-9999,2019,12,11,345,2458829,-9999
707,35952,35.483639,-83.073174,1250,NC,3,Acer,rubrum,red maple,Plantae,232515,483,Leaves,2019,5,23,143,2458627,-9999,2019,5,23,143,2458627,-9999
708,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239693,483,Leaves,2019,4,23,113,2458597,6,2019,10,23,296,2458780,9
709,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239694,483,Leaves,2019,4,23,113,2458597,6,2019,10,17,290,2458774,15
710,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239695,483,Leaves,2019,4,23,113,2458597,6,2019,10,23,296,2458780,9
711,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239696,483,Leaves,2019,4,23,113,2458597,6,2019,11,1,305,2458789,7
712,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239698,483,Leaves,2019,4,23,113,2458597,6,2019,11,8,312,2458796,7
713,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239699,483,Leaves,2019,4,23,113,2458597,6,2019,10,23,296,2458780,9
714,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239707,483,Leaves,2019,4,26,116,2458600,16,2019,11,7,311,2458795,13
715,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239708,483,Leaves,2019,4,27,117,2458601,12,2019,11,7,311,2458795,7
716,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239709,483,Leaves,2019,4,15,105,2458589,7,2019,4,15,105,2458589,7
717,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239709,483,Leaves,2019,4,29,119,2458603,7,2019,10,29,302,2458786,6
718,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239710,483,Leaves,2019,4,29,119,2458603,7,2019,10,29,302,2458786,6
719,38649,41.818562,-88.050934,216,IL,3,Acer,rubrum,red maple,Plantae,239711,483,Leaves,2019,4,27,117,2458601,12,2019,11,7,311,2458795,7
720,40840,44.264156,-69.019539,55,ME,3,Acer,rubrum,red maple,Plantae,249077,483,Leaves,2019,9,20,263,2458747,-9999,2019,9,20,263,2458747,-9999
721,41117,44.866802,-88.183846,234,WI,3,Acer,rubrum,red maple,Plantae,255876,483,Leaves,2019,10,9,282,2458766,-9999,2019,10,30,303,2458787,-9999
722,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336404,483,Leaves,2019,5,6,126,2458610,7,2019,10,21,294,2458778,8
723,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336405,483,Leaves,2019,5,9,129,2458613,3,2019,10,14,287,2458771,7
724,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336407,483,Leaves,2019,5,13,133,2458617,4,2019,10,14,287,2458771,7
725,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336411,483,Leaves,2019,5,20,140,2458624,4,2019,10,14,287,2458771,7
726,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336412,483,Leaves,2019,5,9,129,2458613,3,2019,10,21,294,2458778,8
727,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336413,483,Leaves,2019,5,20,140,2458624,4,2019,10,14,287,2458771,7
728,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336415,483,Leaves,2019,5,16,136,2458620,3,2019,10,21,294,2458778,8
729,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336419,483,Leaves,2019,5,20,140,2458624,4,2019,10,14,287,2458771,7
730,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336423,483,Leaves,2019,5,13,133,2458617,4,2019,10,14,287,2458771,7
731,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336426,483,Leaves,2019,5,13,133,2458617,4,2019,10,21,294,2458778,8
732,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336431,483,Leaves,2019,5,13,133,2458617,4,2019,10,21,294,2458778,8
733,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336433,483,Leaves,2019,5,6,126,2458610,7,2019,10,14,287,2458771,7
734,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336434,483,Leaves,2019,5,6,126,2458610,7,2019,10,21,294,2458778,8
735,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336436,483,Leaves,2019,5,9,129,2458613,3,2019,10,14,287,2458771,7
736,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336438,483,Leaves,2019,5,6,126,2458610,7,2019,10,21,294,2458778,8
737,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336441,483,Leaves,2019,5,20,140,2458624,4,2019,10,21,294,2458778,8
738,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336442,483,Leaves,2019,5,9,129,2458613,3,2019,10,14,287,2458771,7
739,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336446,483,Leaves,2019,5,13,133,2458617,4,2019,10,21,294,2458778,8
740,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336451,483,Leaves,2019,5,13,133,2458617,4,2019,10,21,294,2458778,8
741,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336455,483,Leaves,2019,5,13,133,2458617,4,2019,10,14,287,2458771,7
742,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336456,483,Leaves,2019,5,13,133,2458617,4,2019,10,14,287,2458771,7
743,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336457,483,Leaves,2019,5,6,126,2458610,7,2019,10,14,287,2458771,7
744,55790,44.066952,-71.288437,239,NH,3,Acer,rubrum,red maple,Plantae,336461,483,Leaves,2019,5,13,133,2458617,4,2019,10,21,294,2458778,8
